"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 70423ms | tok/sec: 7,444 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,269 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,060 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971719 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,264 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578760 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,688 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248846 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,424 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998084 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,622 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787079 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,214 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606994 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,782 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455153 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,707 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325382 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,127 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217079 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,764 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120709 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,664 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034846 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,906 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962715 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,791 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00613 (65.8%) | loss: 2.942254 | lrm: 0.68 | dt: 327ms | tok/sec: 1,601,558 | mfu: 38.7% | epoch: 1 | remaining: 102s    
step 00614 (65.9%) | loss: 2.936944 | lrm: 0.68 | dt: 330ms | tok/sec: 1,586,960 | mfu: 38.3% | epoch: 1 | remaining: 102s    
step 00615 (66.0%) | loss: 2.935536 | lrm: 0.68 | dt: 326ms | tok/sec: 1,606,891 | mfu: 38.8% | epoch: 1 | remaining: 102s    
step 00616 (66.1%) | loss: 2.934479 | lrm: 0.68 | dt: 326ms | tok/sec: 1,610,703 | mfu: 38.9% | epoch: 1 | remaining: 101s    
step 00617 (66.2%) | loss: 2.933630 | lrm: 0.68 | dt: 327ms | tok/sec: 1,603,365 | mfu: 38.7% | epoch: 1 | remaining: 101s    
step 00618 (66.3%) | loss: 2.938119 | lrm: 0.67 | dt: 323ms | tok/sec: 1,620,876 | mfu: 39.2% | epoch: 1 | remaining: 101s    
step 00619 (66.4%) | loss: 2.935090 | lrm: 0.67 | dt: 326ms | tok/sec: 1,609,857 | mfu: 38.9% | epoch: 1 | remaining: 100s    
step 00620 (66.5%) | loss: 2.934078 | lrm: 0.67 | dt: 329ms | tok/sec: 1,592,083 | mfu: 38.5% | epoch: 1 | remaining: 100s    
step 00621 (66.7%) | loss: 2.935411 | lrm: 0.67 | dt: 325ms | tok/sec: 1,613,172 | mfu: 39.0% | epoch: 1 | remaining: 100s    
step 00622 (66.8%) | loss: 2.939164 | lrm: 0.66 | dt: 325ms | tok/sec: 1,614,903 | mfu: 39.0% | epoch: 1 | remaining: 99s    
step 00623 (66.9%) | loss: 2.939018 | lrm: 0.66 | dt: 328ms | tok/sec: 1,600,325 | mfu: 38.7% | epoch: 1 | remaining: 99s    
step 00624 (67.0%) | loss: 2.936357 | lrm: 0.66 | dt: 325ms | tok/sec: 1,614,725 | mfu: 39.0% | epoch: 1 | remaining: 99s    
step 00625 (67.1%) | loss: 2.935380 | lrm: 0.66 | dt: 326ms | tok/sec: 1,608,680 | mfu: 38.9% | epoch: 1 | remaining: 98s    
step 00626 (67.2%) | loss: 2.940994 | lrm: 0.66 | dt: 326ms | tok/sec: 1,606,632 | mfu: 38.8% | epoch: 1 | remaining: 98s    
step 00627 (67.3%) | loss: 2.939819 | lrm: 0.65 | dt: 329ms | tok/sec: 1,592,911 | mfu: 38.5% | epoch: 1 | remaining: 98s    
step 00628 (67.4%) | loss: 2.940465 | lrm: 0.65 | dt: 323ms | tok/sec: 1,621,100 | mfu: 39.2% | epoch: 1 | remaining: 97s    
step 00629 (67.5%) | loss: 2.935447 | lrm: 0.65 | dt: 327ms | tok/sec: 1,601,044 | mfu: 38.7% | epoch: 1 | remaining: 97s    
step 00630 (67.6%) | loss: 2.940055 | lrm: 0.65 | dt: 327ms | tok/sec: 1,602,374 | mfu: 38.7% | epoch: 1 | remaining: 97s    
step 00631 (67.7%) | loss: 2.937231 | lrm: 0.65 | dt: 323ms | tok/sec: 1,620,843 | mfu: 39.2% | epoch: 1 | remaining: 96s    
step 00632 (67.9%) | loss: 2.934432 | lrm: 0.64 | dt: 327ms | tok/sec: 1,601,566 | mfu: 38.7% | epoch: 1 | remaining: 96s    
step 00633 (68.0%) | loss: 2.929949 | lrm: 0.64 | dt: 326ms | tok/sec: 1,610,091 | mfu: 38.9% | epoch: 1 | remaining: 96s    
step 00634 (68.1%) | loss: 2.930169 | lrm: 0.64 | dt: 322ms | tok/sec: 1,628,999 | mfu: 39.4% | epoch: 1 | remaining: 95s    
step 00635 (68.2%) | loss: 2.932063 | lrm: 0.64 | dt: 326ms | tok/sec: 1,608,604 | mfu: 38.9% | epoch: 1 | remaining: 95s    
step 00636 (68.3%) | loss: 2.933104 | lrm: 0.63 | dt: 328ms | tok/sec: 1,598,960 | mfu: 38.6% | epoch: 1 | remaining: 95s    
step 00637 (68.4%) | loss: 2.927530 | lrm: 0.63 | dt: 325ms | tok/sec: 1,614,814 | mfu: 39.0% | epoch: 1 | remaining: 94s    
step 00638 (68.5%) | loss: 2.930424 | lrm: 0.63 | dt: 325ms | tok/sec: 1,615,394 | mfu: 39.0% | epoch: 1 | remaining: 94s    
step 00639 (68.6%) | loss: 2.932896 | lrm: 0.63 | dt: 326ms | tok/sec: 1,607,603 | mfu: 38.8% | epoch: 1 | remaining: 94s    
step 00640 (68.7%) | loss: 2.931889 | lrm: 0.63 | dt: 325ms | tok/sec: 1,611,583 | mfu: 38.9% | epoch: 1 | remaining: 94s    
step 00641 (68.8%) | loss: 2.930136 | lrm: 0.62 | dt: 326ms | tok/sec: 1,607,249 | mfu: 38.8% | epoch: 1 | remaining: 93s    
step 00642 (68.9%) | loss: 2.929029 | lrm: 0.62 | dt: 325ms | tok/sec: 1,612,422 | mfu: 39.0% | epoch: 1 | remaining: 93s    
step 00643 (69.0%) | loss: 2.926905 | lrm: 0.62 | dt: 325ms | tok/sec: 1,613,821 | mfu: 39.0% | epoch: 1 | remaining: 93s    
step 00644 (69.2%) | loss: 2.919543 | lrm: 0.62 | dt: 327ms | tok/sec: 1,604,768 | mfu: 38.8% | epoch: 1 | remaining: 92s    
step 00645 (69.3%) | loss: 2.914589 | lrm: 0.61 | dt: 324ms | tok/sec: 1,618,739 | mfu: 39.1% | epoch: 1 | remaining: 92s    
step 00646 (69.4%) | loss: 2.916207 | lrm: 0.61 | dt: 327ms | tok/sec: 1,603,119 | mfu: 38.7% | epoch: 1 | remaining: 92s    
step 00647 (69.5%) | loss: 2.917788 | lrm: 0.61 | dt: 328ms | tok/sec: 1,597,306 | mfu: 38.6% | epoch: 1 | remaining: 91s    
step 00648 (69.6%) | loss: 2.918613 | lrm: 0.61 | dt: 328ms | tok/sec: 1,598,602 | mfu: 38.6% | epoch: 1 | remaining: 91s    
step 00649 (69.7%) | loss: 2.921833 | lrm: 0.61 | dt: 326ms | tok/sec: 1,609,483 | mfu: 38.9% | epoch: 1 | remaining: 91s    
step 00650 (69.8%) | loss: 2.918456 | lrm: 0.60 | dt: 328ms | tok/sec: 1,600,204 | mfu: 38.7% | epoch: 1 | remaining: 90s    
step 00651 (69.9%) | loss: 2.915830 | lrm: 0.60 | dt: 324ms | tok/sec: 1,620,503 | mfu: 39.2% | epoch: 1 | remaining: 90s    
step 00652 (70.0%) | loss: 2.916393 | lrm: 0.60 | dt: 325ms | tok/sec: 1,610,849 | mfu: 38.9% | epoch: 1 | remaining: 90s    
step 00653 (70.1%) | loss: 2.916174 | lrm: 0.60 | dt: 327ms | tok/sec: 1,603,349 | mfu: 38.7% | epoch: 1 | remaining: 89s    
step 00654 (70.2%) | loss: 2.915404 | lrm: 0.60 | dt: 324ms | tok/sec: 1,616,341 | mfu: 39.1% | epoch: 1 | remaining: 89s    
step 00655 (70.3%) | loss: 2.912812 | lrm: 0.59 | dt: 323ms | tok/sec: 1,624,113 | mfu: 39.2% | epoch: 1 | remaining: 89s    
step 00656 (70.5%) | loss: 2.908060 | lrm: 0.59 | dt: 327ms | tok/sec: 1,603,995 | mfu: 38.8% | epoch: 1 | remaining: 88s    
step 00657 (70.6%) | loss: 2.911680 | lrm: 0.59 | dt: 328ms | tok/sec: 1,599,788 | mfu: 38.7% | epoch: 1 | remaining: 88s    
step 00658 (70.7%) | loss: 2.913490 | lrm: 0.59 | dt: 326ms | tok/sec: 1,607,750 | mfu: 38.8% | epoch: 1 | remaining: 88s    
step 00659 (70.8%) | loss: 2.913103 | lrm: 0.58 | dt: 326ms | tok/sec: 1,608,506 | mfu: 38.9% | epoch: 1 | remaining: 87s    
step 00660 (70.9%) | loss: 2.911290 | lrm: 0.58 | dt: 329ms | tok/sec: 1,592,526 | mfu: 38.5% | epoch: 1 | remaining: 87s    
step 00661 (71.0%) | loss: 2.915366 | lrm: 0.58 | dt: 323ms | tok/sec: 1,622,472 | mfu: 39.2% | epoch: 1 | remaining: 87s    
step 00662 (71.1%) | loss: 2.917453 | lrm: 0.58 | dt: 325ms | tok/sec: 1,615,529 | mfu: 39.0% | epoch: 1 | remaining: 86s    
step 00663 (71.2%) | loss: 2.914099 | lrm: 0.58 | dt: 327ms | tok/sec: 1,603,178 | mfu: 38.7% | epoch: 1 | remaining: 86s    
step 00664 (71.3%) | loss: 2.911189 | lrm: 0.57 | dt: 325ms | tok/sec: 1,612,682 | mfu: 39.0% | epoch: 1 | remaining: 86s    
step 00665 (71.4%) | loss: 2.910456 | lrm: 0.57 | dt: 324ms | tok/sec: 1,620,298 | mfu: 39.1% | epoch: 1 | remaining: 85s    
step 00666 (71.5%) | loss: 2.906612 | lrm: 0.57 | dt: 324ms | tok/sec: 1,615,902 | mfu: 39.0% | epoch: 1 | remaining: 85s    
step 00667 (71.7%) | loss: 2.904913 | lrm: 0.57 | dt: 327ms | tok/sec: 1,601,590 | mfu: 38.7% | epoch: 1 | remaining: 85s    
step 00668 (71.8%) | loss: 2.904441 | lrm: 0.56 | dt: 326ms | tok/sec: 1,607,158 | mfu: 38.8% | epoch: 1 | remaining: 84s    
step 00669 (71.9%) | loss: 2.903879 | lrm: 0.56 | dt: 325ms | tok/sec: 1,611,877 | mfu: 38.9% | epoch: 1 | remaining: 84s    
step 00670 (72.0%) | loss: 2.909726 | lrm: 0.56 | dt: 325ms | tok/sec: 1,615,199 | mfu: 39.0% | epoch: 1 | remaining: 84s    
step 00671 (72.1%) | loss: 2.914471 | lrm: 0.56 | dt: 327ms | tok/sec: 1,601,728 | mfu: 38.7% | epoch: 1 | remaining: 83s    
step 00672 (72.2%) | loss: 2.910776 | lrm: 0.56 | dt: 323ms | tok/sec: 1,621,167 | mfu: 39.2% | epoch: 1 | remaining: 83s    
step 00673 (72.3%) | loss: 2.907922 | lrm: 0.55 | dt: 324ms | tok/sec: 1,617,510 | mfu: 39.1% | epoch: 1 | remaining: 83s    
step 00674 (72.4%) | loss: 2.904966 | lrm: 0.55 | dt: 327ms | tok/sec: 1,602,450 | mfu: 38.7% | epoch: 1 | remaining: 82s    
step 00675 (72.5%) | loss: 2.904285 | lrm: 0.55 | dt: 328ms | tok/sec: 1,599,886 | mfu: 38.7% | epoch: 1 | remaining: 82s    
step 00676 (72.6%) | loss: 2.907285 | lrm: 0.55 | dt: 324ms | tok/sec: 1,616,263 | mfu: 39.1% | epoch: 1 | remaining: 82s    
step 00677 (72.7%) | loss: 2.908699 | lrm: 0.55 | dt: 325ms | tok/sec: 1,613,790 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 00678 (72.8%) | loss: 2.912818 | lrm: 0.54 | dt: 328ms | tok/sec: 1,596,777 | mfu: 38.6% | epoch: 1 | remaining: 81s    
step 00679 (73.0%) | loss: 2.908875 | lrm: 0.54 | dt: 323ms | tok/sec: 1,624,014 | mfu: 39.2% | epoch: 1 | remaining: 81s    
step 00680 (73.1%) | loss: 2.906301 | lrm: 0.54 | dt: 326ms | tok/sec: 1,606,526 | mfu: 38.8% | epoch: 1 | remaining: 80s    
step 00681 (73.2%) | loss: 2.903284 | lrm: 0.54 | dt: 326ms | tok/sec: 1,606,550 | mfu: 38.8% | epoch: 1 | remaining: 80s    
step 00682 (73.3%) | loss: 2.902664 | lrm: 0.53 | dt: 326ms | tok/sec: 1,608,150 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 00683 (73.4%) | loss: 2.909825 | lrm: 0.53 | dt: 326ms | tok/sec: 1,608,279 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 00684 (73.5%) | loss: 2.906341 | lrm: 0.53 | dt: 327ms | tok/sec: 1,601,807 | mfu: 38.7% | epoch: 1 | remaining: 79s    
step 00685 (73.6%) | loss: 2.910829 | lrm: 0.53 | dt: 326ms | tok/sec: 1,607,509 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 00686 (73.7%) | loss: 2.910459 | lrm: 0.53 | dt: 327ms | tok/sec: 1,604,269 | mfu: 38.8% | epoch: 1 | remaining: 79s    
step 00687 (73.8%) | loss: 2.911591 | lrm: 0.52 | dt: 327ms | tok/sec: 1,601,510 | mfu: 38.7% | epoch: 1 | remaining: 78s    
step 00688 (73.9%) | loss: 2.910944 | lrm: 0.52 | dt: 327ms | tok/sec: 1,604,854 | mfu: 38.8% | epoch: 1 | remaining: 78s    
step 00689 (74.0%) | loss: 2.912469 | lrm: 0.52 | dt: 324ms | tok/sec: 1,619,864 | mfu: 39.1% | epoch: 1 | remaining: 78s    
step 00690 (74.1%) | loss: 2.909089 | lrm: 0.52 | dt: 323ms | tok/sec: 1,620,962 | mfu: 39.2% | epoch: 1 | remaining: 77s    
step 00691 (74.3%) | loss: 2.910180 | lrm: 0.51 | dt: 330ms | tok/sec: 1,590,465 | mfu: 38.4% | epoch: 1 | remaining: 77s    
step 00692 (74.4%) | loss: 2.909020 | lrm: 0.51 | dt: 322ms | tok/sec: 1,627,300 | mfu: 39.3% | epoch: 1 | remaining: 77s    
step 00693 (74.5%) | loss: 2.906422 | lrm: 0.51 | dt: 396ms | tok/sec: 1,323,985 | mfu: 32.0% | epoch: 1 | remaining: 76s    
step 00694 (74.6%) | loss: 2.909593 | lrm: 0.51 | dt: 316ms | tok/sec: 1,657,639 | mfu: 40.1% | epoch: 1 | remaining: 76s    
step 00695 (74.7%) | loss: 2.908113 | lrm: 0.51 | dt: 322ms | tok/sec: 1,628,535 | mfu: 39.3% | epoch: 1 | remaining: 76s    
step 00696 (74.8%) | loss: 2.905839 | lrm: 0.50 | dt: 342ms | tok/sec: 1,534,569 | mfu: 37.1% | epoch: 1 | remaining: 75s    
step 00697 (74.9%) | loss: 2.906283 | lrm: 0.50 | dt: 320ms | tok/sec: 1,637,438 | mfu: 39.6% | epoch: 1 | remaining: 75s    
step 00698 (75.0%) | loss: 2.905420 | lrm: 0.50 | dt: 320ms | tok/sec: 1,639,035 | mfu: 39.6% | epoch: 1 | remaining: 75s    
step 00699 (75.1%) | loss: 2.903930 | lrm: 0.50 | dt: 335ms | tok/sec: 1,563,853 | mfu: 37.8% | epoch: 1 | remaining: 74s    
step 00700 (75.3%) | loss: 2.902687 | lrm: 0.49 | dt: 325ms | tok/sec: 1,612,389 | mfu: 39.0% | epoch: 1 | remaining: 74s    
step 00701 (75.4%) | loss: 2.904164 | lrm: 0.49 | dt: 320ms | tok/sec: 1,638,626 | mfu: 39.6% | epoch: 1 | remaining: 74s    
step 00702 (75.5%) | loss: 2.902050 | lrm: 0.49 | dt: 332ms | tok/sec: 1,577,373 | mfu: 38.1% | epoch: 1 | remaining: 73s    
step 00703 (75.6%) | loss: 2.906927 | lrm: 0.49 | dt: 326ms | tok/sec: 1,606,705 | mfu: 38.8% | epoch: 1 | remaining: 73s    
step 00704 (75.7%) | loss: 2.903292 | lrm: 0.49 | dt: 320ms | tok/sec: 1,638,629 | mfu: 39.6% | epoch: 1 | remaining: 73s    
step 00705 (75.8%) | loss: 2.899948 | lrm: 0.48 | dt: 328ms | tok/sec: 1,600,423 | mfu: 38.7% | epoch: 1 | remaining: 72s    
step 00706 (75.9%) | loss: 2.897264 | lrm: 0.48 | dt: 327ms | tok/sec: 1,604,476 | mfu: 38.8% | epoch: 1 | remaining: 72s    
step 00707 (76.0%) | loss: 2.892952 | lrm: 0.48 | dt: 324ms | tok/sec: 1,616,821 | mfu: 39.1% | epoch: 1 | remaining: 72s    
step 00708 (76.1%) | loss: 2.893806 | lrm: 0.48 | dt: 327ms | tok/sec: 1,601,545 | mfu: 38.7% | epoch: 1 | remaining: 71s    
step 00709 (76.2%) | loss: 2.893864 | lrm: 0.48 | dt: 330ms | tok/sec: 1,586,799 | mfu: 38.3% | epoch: 1 | remaining: 71s    
step 00710 (76.3%) | loss: 2.890793 | lrm: 0.47 | dt: 323ms | tok/sec: 1,622,259 | mfu: 39.2% | epoch: 1 | remaining: 71s    
step 00711 (76.5%) | loss: 2.889283 | lrm: 0.47 | dt: 328ms | tok/sec: 1,597,256 | mfu: 38.6% | epoch: 1 | remaining: 70s    
step 00712 (76.6%) | loss: 2.891825 | lrm: 0.47 | dt: 327ms | tok/sec: 1,602,827 | mfu: 38.7% | epoch: 1 | remaining: 70s    
step 00713 (76.7%) | loss: 2.891504 | lrm: 0.47 | dt: 327ms | tok/sec: 1,604,738 | mfu: 38.8% | epoch: 1 | remaining: 70s    
step 00714 (76.8%) | loss: 2.890350 | lrm: 0.46 | dt: 325ms | tok/sec: 1,614,133 | mfu: 39.0% | epoch: 1 | remaining: 69s    
step 00715 (76.9%) | loss: 2.887207 | lrm: 0.46 | dt: 328ms | tok/sec: 1,597,460 | mfu: 38.6% | epoch: 1 | remaining: 69s    
step 00716 (77.0%) | loss: 2.883967 | lrm: 0.46 | dt: 325ms | tok/sec: 1,613,287 | mfu: 39.0% | epoch: 1 | remaining: 69s    
step 00717 (77.1%) | loss: 2.885205 | lrm: 0.46 | dt: 324ms | tok/sec: 1,617,114 | mfu: 39.1% | epoch: 1 | remaining: 68s    
step 00718 (77.2%) | loss: 2.880423 | lrm: 0.46 | dt: 325ms | tok/sec: 1,613,455 | mfu: 39.0% | epoch: 1 | remaining: 68s    
step 00719 (77.3%) | loss: 2.882589 | lrm: 0.45 | dt: 328ms | tok/sec: 1,599,893 | mfu: 38.7% | epoch: 1 | remaining: 68s    
step 00720 (77.4%) | loss: 2.881568 | lrm: 0.45 | dt: 326ms | tok/sec: 1,609,327 | mfu: 38.9% | epoch: 1 | remaining: 67s    
step 00721 (77.5%) | loss: 2.880481 | lrm: 0.45 | dt: 324ms | tok/sec: 1,618,464 | mfu: 39.1% | epoch: 1 | remaining: 67s    
step 00722 (77.6%) | loss: 2.879731 | lrm: 0.45 | dt: 324ms | tok/sec: 1,618,566 | mfu: 39.1% | epoch: 1 | remaining: 67s    
step 00723 (77.8%) | loss: 2.878644 | lrm: 0.44 | dt: 329ms | tok/sec: 1,592,893 | mfu: 38.5% | epoch: 1 | remaining: 66s    
step 00724 (77.9%) | loss: 2.874809 | lrm: 0.44 | dt: 325ms | tok/sec: 1,615,228 | mfu: 39.0% | epoch: 1 | remaining: 66s    
step 00725 (78.0%) | loss: 2.877666 | lrm: 0.44 | dt: 326ms | tok/sec: 1,610,168 | mfu: 38.9% | epoch: 1 | remaining: 66s    
step 00726 (78.1%) | loss: 2.877778 | lrm: 0.44 | dt: 328ms | tok/sec: 1,596,258 | mfu: 38.6% | epoch: 1 | remaining: 65s    
step 00727 (78.2%) | loss: 2.877857 | lrm: 0.44 | dt: 321ms | tok/sec: 1,632,507 | mfu: 39.4% | epoch: 1 | remaining: 65s    
step 00728 (78.3%) | loss: 2.877992 | lrm: 0.43 | dt: 323ms | tok/sec: 1,624,369 | mfu: 39.2% | epoch: 1 | remaining: 65s    
step 00729 (78.4%) | loss: 2.879280 | lrm: 0.43 | dt: 329ms | tok/sec: 1,591,693 | mfu: 38.5% | epoch: 1 | remaining: 64s    
step 00730 (78.5%) | loss: 2.876540 | lrm: 0.43 | dt: 328ms | tok/sec: 1,600,069 | mfu: 38.7% | epoch: 1 | remaining: 64s    
step 00731 (78.6%) | loss: 2.870096 | lrm: 0.43 | dt: 325ms | tok/sec: 1,615,337 | mfu: 39.0% | epoch: 1 | remaining: 64s    
step 00732 (78.7%) | loss: 2.871842 | lrm: 0.43 | dt: 324ms | tok/sec: 1,619,279 | mfu: 39.1% | epoch: 1 | remaining: 63s    
step 00733 (78.8%) | loss: 2.871598 | lrm: 0.42 | dt: 326ms | tok/sec: 1,607,611 | mfu: 38.8% | epoch: 1 | remaining: 63s    
step 00734 (79.0%) | loss: 2.871257 | lrm: 0.42 | dt: 326ms | tok/sec: 1,607,652 | mfu: 38.8% | epoch: 1 | remaining: 63s    
step 00735 (79.1%) | loss: 2.868618 | lrm: 0.42 | dt: 325ms | tok/sec: 1,611,394 | mfu: 38.9% | epoch: 1 | remaining: 62s    
step 00736 (79.2%) | loss: 2.870129 | lrm: 0.42 | dt: 326ms | tok/sec: 1,607,897 | mfu: 38.8% | epoch: 1 | remaining: 62s    
step 00737 (79.3%) | loss: 2.868792 | lrm: 0.41 | dt: 330ms | tok/sec: 1,587,001 | mfu: 38.3% | epoch: 1 | remaining: 62s    
step 00738 (79.4%) | loss: 2.869148 | lrm: 0.41 | dt: 329ms | tok/sec: 1,592,816 | mfu: 38.5% | epoch: 1 | remaining: 62s    
step 00739 (79.5%) | loss: 2.869838 | lrm: 0.41 | dt: 328ms | tok/sec: 1,600,441 | mfu: 38.7% | epoch: 1 | remaining: 61s    
step 00740 (79.6%) | loss: 2.873030 | lrm: 0.41 | dt: 326ms | tok/sec: 1,607,895 | mfu: 38.8% | epoch: 1 | remaining: 61s    
step 00741 (79.7%) | loss: 2.875846 | lrm: 0.41 | dt: 325ms | tok/sec: 1,614,829 | mfu: 39.0% | epoch: 1 | remaining: 61s    
step 00742 (79.8%) | loss: 2.870662 | lrm: 0.40 | dt: 326ms | tok/sec: 1,608,304 | mfu: 38.9% | epoch: 1 | remaining: 60s    
step 00743 (79.9%) | loss: 2.868685 | lrm: 0.40 | dt: 327ms | tok/sec: 1,604,118 | mfu: 38.8% | epoch: 1 | remaining: 60s    
step 00744 (80.0%) | loss: 2.866874 | lrm: 0.40 | dt: 324ms | tok/sec: 1,616,821 | mfu: 39.1% | epoch: 1 | remaining: 60s    
step 00745 (80.1%) | loss: 2.864919 | lrm: 0.40 | dt: 328ms | tok/sec: 1,599,118 | mfu: 38.6% | epoch: 1 | remaining: 59s    
step 00746 (80.3%) | loss: 2.862186 | lrm: 0.39 | dt: 327ms | tok/sec: 1,602,138 | mfu: 38.7% | epoch: 1 | remaining: 59s    
step 00747 (80.4%) | loss: 2.864535 | lrm: 0.39 | dt: 326ms | tok/sec: 1,607,281 | mfu: 38.8% | epoch: 1 | remaining: 59s    
step 00748 (80.5%) | loss: 2.868111 | lrm: 0.39 | dt: 324ms | tok/sec: 1,617,025 | mfu: 39.1% | epoch: 1 | remaining: 58s    
step 00749 (80.6%) | loss: 2.866665 | lrm: 0.39 | dt: 329ms | tok/sec: 1,592,017 | mfu: 38.5% | epoch: 1 | remaining: 58s    
step 00750 (80.7%) | loss: 2.867606 | lrm: 0.39 | dt: 325ms | tok/sec: 1,612,019 | mfu: 38.9% | epoch: 1 | remaining: 58s    
step 00751 (80.8%) | loss: 2.869099 | lrm: 0.38 | dt: 328ms | tok/sec: 1,597,884 | mfu: 38.6% | epoch: 1 | remaining: 57s    
step 00752 (80.9%) | loss: 2.864831 | lrm: 0.38 | dt: 323ms | tok/sec: 1,625,215 | mfu: 39.3% | epoch: 1 | remaining: 57s    
step 00753 (81.0%) | loss: 2.865329 | lrm: 0.38 | dt: 323ms | tok/sec: 1,621,204 | mfu: 39.2% | epoch: 1 | remaining: 57s    
step 00754 (81.1%) | loss: 2.862435 | lrm: 0.38 | dt: 328ms | tok/sec: 1,596,384 | mfu: 38.6% | epoch: 1 | remaining: 56s    
step 00755 (81.2%) | loss: 2.858876 | lrm: 0.38 | dt: 329ms | tok/sec: 1,593,567 | mfu: 38.5% | epoch: 1 | remaining: 56s    
step 00756 (81.3%) | loss: 2.858063 | lrm: 0.37 | dt: 322ms | tok/sec: 1,626,109 | mfu: 39.3% | epoch: 1 | remaining: 56s    
step 00757 (81.5%) | loss: 2.858082 | lrm: 0.37 | dt: 325ms | tok/sec: 1,613,607 | mfu: 39.0% | epoch: 1 | remaining: 55s    
step 00758 (81.6%) | loss: 2.855096 | lrm: 0.37 | dt: 329ms | tok/sec: 1,595,262 | mfu: 38.5% | epoch: 1 | remaining: 55s    
step 00759 (81.7%) | loss: 2.851584 | lrm: 0.37 | dt: 324ms | tok/sec: 1,620,263 | mfu: 39.1% | epoch: 1 | remaining: 55s    
step 00760 (81.8%) | loss: 2.852797 | lrm: 0.36 | dt: 324ms | tok/sec: 1,617,853 | mfu: 39.1% | epoch: 1 | remaining: 54s    
step 00761 (81.9%) | loss: 2.852922 | lrm: 0.36 | dt: 329ms | tok/sec: 1,592,733 | mfu: 38.5% | epoch: 1 | remaining: 54s    
step 00762 (82.0%) | loss: 2.861965 | lrm: 0.36 | dt: 325ms | tok/sec: 1,614,094 | mfu: 39.0% | epoch: 1 | remaining: 54s    
step 00763 (82.1%) | loss: 2.861153 | lrm: 0.36 | dt: 323ms | tok/sec: 1,625,332 | mfu: 39.3% | epoch: 1 | remaining: 53s    
step 00764 (82.2%) | loss: 2.859466 | lrm: 0.36 | dt: 323ms | tok/sec: 1,621,821 | mfu: 39.2% | epoch: 1 | remaining: 53s    
step 00765 (82.3%) | loss: 2.857626 | lrm: 0.35 | dt: 329ms | tok/sec: 1,593,677 | mfu: 38.5% | epoch: 1 | remaining: 53s    
step 00766 (82.4%) | loss: 2.864368 | lrm: 0.35 | dt: 327ms | tok/sec: 1,604,055 | mfu: 38.8% | epoch: 1 | remaining: 52s    
