"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 62959ms | tok/sec: 8,327 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,526 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442317 | lrm: 1.00 | dt: 688ms | tok/sec: 762,362 | mfu: 18.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971718 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,876 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578769 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,616 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248852 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,715 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998088 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,402 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787080 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,905 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606990 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,413 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455149 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,062 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325379 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,652 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217077 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,765 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120708 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,816 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034852 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,304 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962735 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,629 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00613 (65.2%) | loss: 2.944154 | lrm: 0.70 | dt: 323ms | tok/sec: 1,625,569 | mfu: 39.3% | epoch: 1 | remaining: 104s    
step 00614 (65.3%) | loss: 2.938857 | lrm: 0.69 | dt: 327ms | tok/sec: 1,602,665 | mfu: 38.7% | epoch: 1 | remaining: 104s    
step 00615 (65.4%) | loss: 2.937431 | lrm: 0.69 | dt: 326ms | tok/sec: 1,610,462 | mfu: 38.9% | epoch: 1 | remaining: 103s    
step 00616 (65.5%) | loss: 2.936164 | lrm: 0.69 | dt: 327ms | tok/sec: 1,604,914 | mfu: 38.8% | epoch: 1 | remaining: 103s    
step 00617 (65.6%) | loss: 2.935218 | lrm: 0.69 | dt: 325ms | tok/sec: 1,615,197 | mfu: 39.0% | epoch: 1 | remaining: 103s    
step 00618 (65.7%) | loss: 2.940140 | lrm: 0.69 | dt: 326ms | tok/sec: 1,609,816 | mfu: 38.9% | epoch: 1 | remaining: 102s    
step 00619 (65.8%) | loss: 2.937258 | lrm: 0.68 | dt: 324ms | tok/sec: 1,620,054 | mfu: 39.1% | epoch: 1 | remaining: 102s    
step 00620 (66.0%) | loss: 2.936201 | lrm: 0.68 | dt: 321ms | tok/sec: 1,631,497 | mfu: 39.4% | epoch: 1 | remaining: 102s    
step 00621 (66.1%) | loss: 2.937695 | lrm: 0.68 | dt: 323ms | tok/sec: 1,623,814 | mfu: 39.2% | epoch: 1 | remaining: 101s    
step 00622 (66.2%) | loss: 2.941692 | lrm: 0.68 | dt: 324ms | tok/sec: 1,618,703 | mfu: 39.1% | epoch: 1 | remaining: 101s    
step 00623 (66.3%) | loss: 2.941489 | lrm: 0.67 | dt: 326ms | tok/sec: 1,606,469 | mfu: 38.8% | epoch: 1 | remaining: 101s    
step 00624 (66.4%) | loss: 2.938704 | lrm: 0.67 | dt: 326ms | tok/sec: 1,610,054 | mfu: 38.9% | epoch: 1 | remaining: 101s    
step 00625 (66.5%) | loss: 2.937508 | lrm: 0.67 | dt: 323ms | tok/sec: 1,620,950 | mfu: 39.2% | epoch: 1 | remaining: 100s    
step 00626 (66.6%) | loss: 2.943019 | lrm: 0.67 | dt: 327ms | tok/sec: 1,604,139 | mfu: 38.8% | epoch: 1 | remaining: 100s    
step 00627 (66.7%) | loss: 2.942109 | lrm: 0.67 | dt: 324ms | tok/sec: 1,616,789 | mfu: 39.1% | epoch: 1 | remaining: 100s    
step 00628 (66.8%) | loss: 2.942510 | lrm: 0.66 | dt: 319ms | tok/sec: 1,641,998 | mfu: 39.7% | epoch: 1 | remaining: 99s    
step 00629 (66.9%) | loss: 2.937344 | lrm: 0.66 | dt: 323ms | tok/sec: 1,622,863 | mfu: 39.2% | epoch: 1 | remaining: 99s    
step 00630 (67.0%) | loss: 2.942000 | lrm: 0.66 | dt: 323ms | tok/sec: 1,621,047 | mfu: 39.2% | epoch: 1 | remaining: 99s    
step 00631 (67.1%) | loss: 2.939124 | lrm: 0.66 | dt: 325ms | tok/sec: 1,613,467 | mfu: 39.0% | epoch: 1 | remaining: 98s    
step 00632 (67.2%) | loss: 2.936088 | lrm: 0.66 | dt: 329ms | tok/sec: 1,594,583 | mfu: 38.5% | epoch: 1 | remaining: 98s    
step 00633 (67.4%) | loss: 2.931615 | lrm: 0.65 | dt: 324ms | tok/sec: 1,615,980 | mfu: 39.0% | epoch: 1 | remaining: 98s    
step 00634 (67.5%) | loss: 2.931867 | lrm: 0.65 | dt: 323ms | tok/sec: 1,621,143 | mfu: 39.2% | epoch: 1 | remaining: 97s    
step 00635 (67.6%) | loss: 2.934010 | lrm: 0.65 | dt: 319ms | tok/sec: 1,640,978 | mfu: 39.6% | epoch: 1 | remaining: 97s    
step 00636 (67.7%) | loss: 2.935025 | lrm: 0.65 | dt: 324ms | tok/sec: 1,616,021 | mfu: 39.0% | epoch: 1 | remaining: 97s    
step 00637 (67.8%) | loss: 2.929260 | lrm: 0.64 | dt: 327ms | tok/sec: 1,604,320 | mfu: 38.8% | epoch: 1 | remaining: 96s    
step 00638 (67.9%) | loss: 2.932177 | lrm: 0.64 | dt: 325ms | tok/sec: 1,612,040 | mfu: 38.9% | epoch: 1 | remaining: 96s    
step 00639 (68.0%) | loss: 2.934428 | lrm: 0.64 | dt: 323ms | tok/sec: 1,621,535 | mfu: 39.2% | epoch: 1 | remaining: 96s    
step 00640 (68.1%) | loss: 2.933377 | lrm: 0.64 | dt: 322ms | tok/sec: 1,627,377 | mfu: 39.3% | epoch: 1 | remaining: 95s    
step 00641 (68.2%) | loss: 2.931608 | lrm: 0.64 | dt: 323ms | tok/sec: 1,625,383 | mfu: 39.3% | epoch: 1 | remaining: 95s    
step 00642 (68.3%) | loss: 2.930837 | lrm: 0.63 | dt: 325ms | tok/sec: 1,612,490 | mfu: 39.0% | epoch: 1 | remaining: 95s    
step 00643 (68.4%) | loss: 2.928597 | lrm: 0.63 | dt: 325ms | tok/sec: 1,612,837 | mfu: 39.0% | epoch: 1 | remaining: 94s    
step 00644 (68.5%) | loss: 2.921522 | lrm: 0.63 | dt: 320ms | tok/sec: 1,636,623 | mfu: 39.5% | epoch: 1 | remaining: 94s    
step 00645 (68.7%) | loss: 2.916658 | lrm: 0.63 | dt: 323ms | tok/sec: 1,623,975 | mfu: 39.2% | epoch: 1 | remaining: 94s    
step 00646 (68.8%) | loss: 2.918197 | lrm: 0.62 | dt: 322ms | tok/sec: 1,628,040 | mfu: 39.3% | epoch: 1 | remaining: 93s    
step 00647 (68.9%) | loss: 2.919880 | lrm: 0.62 | dt: 324ms | tok/sec: 1,616,751 | mfu: 39.1% | epoch: 1 | remaining: 93s    
step 00648 (69.0%) | loss: 2.920667 | lrm: 0.62 | dt: 326ms | tok/sec: 1,609,682 | mfu: 38.9% | epoch: 1 | remaining: 93s    
step 00649 (69.1%) | loss: 2.923927 | lrm: 0.62 | dt: 325ms | tok/sec: 1,613,902 | mfu: 39.0% | epoch: 1 | remaining: 92s    
step 00650 (69.2%) | loss: 2.920442 | lrm: 0.62 | dt: 326ms | tok/sec: 1,609,098 | mfu: 38.9% | epoch: 1 | remaining: 92s    
step 00651 (69.3%) | loss: 2.917940 | lrm: 0.61 | dt: 324ms | tok/sec: 1,616,270 | mfu: 39.1% | epoch: 1 | remaining: 92s    
step 00652 (69.4%) | loss: 2.918488 | lrm: 0.61 | dt: 325ms | tok/sec: 1,615,394 | mfu: 39.0% | epoch: 1 | remaining: 91s    
step 00653 (69.5%) | loss: 2.918306 | lrm: 0.61 | dt: 323ms | tok/sec: 1,625,296 | mfu: 39.3% | epoch: 1 | remaining: 91s    
step 00654 (69.6%) | loss: 2.917603 | lrm: 0.61 | dt: 320ms | tok/sec: 1,638,068 | mfu: 39.6% | epoch: 1 | remaining: 91s    
step 00655 (69.7%) | loss: 2.914927 | lrm: 0.61 | dt: 322ms | tok/sec: 1,627,465 | mfu: 39.3% | epoch: 1 | remaining: 90s    
step 00656 (69.8%) | loss: 2.910186 | lrm: 0.60 | dt: 324ms | tok/sec: 1,616,857 | mfu: 39.1% | epoch: 1 | remaining: 90s    
step 00657 (69.9%) | loss: 2.913931 | lrm: 0.60 | dt: 323ms | tok/sec: 1,620,982 | mfu: 39.2% | epoch: 1 | remaining: 90s    
step 00658 (70.1%) | loss: 2.915620 | lrm: 0.60 | dt: 322ms | tok/sec: 1,626,437 | mfu: 39.3% | epoch: 1 | remaining: 90s    
step 00659 (70.2%) | loss: 2.914696 | lrm: 0.60 | dt: 325ms | tok/sec: 1,612,201 | mfu: 39.0% | epoch: 1 | remaining: 89s    
step 00660 (70.3%) | loss: 2.912658 | lrm: 0.59 | dt: 322ms | tok/sec: 1,627,576 | mfu: 39.3% | epoch: 1 | remaining: 89s    
step 00661 (70.4%) | loss: 2.916707 | lrm: 0.59 | dt: 323ms | tok/sec: 1,624,976 | mfu: 39.3% | epoch: 1 | remaining: 89s    
step 00662 (70.5%) | loss: 2.918756 | lrm: 0.59 | dt: 322ms | tok/sec: 1,628,219 | mfu: 39.3% | epoch: 1 | remaining: 88s    
step 00663 (70.6%) | loss: 2.915702 | lrm: 0.59 | dt: 322ms | tok/sec: 1,626,759 | mfu: 39.3% | epoch: 1 | remaining: 88s    
step 00664 (70.7%) | loss: 2.912894 | lrm: 0.59 | dt: 325ms | tok/sec: 1,614,376 | mfu: 39.0% | epoch: 1 | remaining: 88s    
step 00665 (70.8%) | loss: 2.912186 | lrm: 0.58 | dt: 326ms | tok/sec: 1,609,839 | mfu: 38.9% | epoch: 1 | remaining: 87s    
step 00666 (70.9%) | loss: 2.908453 | lrm: 0.58 | dt: 325ms | tok/sec: 1,614,756 | mfu: 39.0% | epoch: 1 | remaining: 87s    
step 00667 (71.0%) | loss: 2.906824 | lrm: 0.58 | dt: 324ms | tok/sec: 1,620,234 | mfu: 39.1% | epoch: 1 | remaining: 87s    
step 00668 (71.1%) | loss: 2.906527 | lrm: 0.58 | dt: 326ms | tok/sec: 1,609,126 | mfu: 38.9% | epoch: 1 | remaining: 86s    
step 00669 (71.2%) | loss: 2.906296 | lrm: 0.58 | dt: 328ms | tok/sec: 1,599,533 | mfu: 38.6% | epoch: 1 | remaining: 86s    
step 00670 (71.4%) | loss: 2.911953 | lrm: 0.57 | dt: 322ms | tok/sec: 1,627,914 | mfu: 39.3% | epoch: 1 | remaining: 86s    
step 00671 (71.5%) | loss: 2.916634 | lrm: 0.57 | dt: 322ms | tok/sec: 1,629,904 | mfu: 39.4% | epoch: 1 | remaining: 85s    
step 00672 (71.6%) | loss: 2.913089 | lrm: 0.57 | dt: 325ms | tok/sec: 1,613,169 | mfu: 39.0% | epoch: 1 | remaining: 85s    
step 00673 (71.7%) | loss: 2.910170 | lrm: 0.57 | dt: 323ms | tok/sec: 1,621,471 | mfu: 39.2% | epoch: 1 | remaining: 85s    
step 00674 (71.8%) | loss: 2.906903 | lrm: 0.56 | dt: 325ms | tok/sec: 1,611,538 | mfu: 38.9% | epoch: 1 | remaining: 84s    
step 00675 (71.9%) | loss: 2.906217 | lrm: 0.56 | dt: 324ms | tok/sec: 1,619,064 | mfu: 39.1% | epoch: 1 | remaining: 84s    
step 00676 (72.0%) | loss: 2.908913 | lrm: 0.56 | dt: 324ms | tok/sec: 1,617,522 | mfu: 39.1% | epoch: 1 | remaining: 84s    
step 00677 (72.1%) | loss: 2.910092 | lrm: 0.56 | dt: 325ms | tok/sec: 1,613,847 | mfu: 39.0% | epoch: 1 | remaining: 83s    
step 00678 (72.2%) | loss: 2.914143 | lrm: 0.56 | dt: 327ms | tok/sec: 1,605,767 | mfu: 38.8% | epoch: 1 | remaining: 83s    
step 00679 (72.3%) | loss: 2.910310 | lrm: 0.55 | dt: 323ms | tok/sec: 1,623,621 | mfu: 39.2% | epoch: 1 | remaining: 83s    
step 00680 (72.4%) | loss: 2.907640 | lrm: 0.55 | dt: 321ms | tok/sec: 1,634,770 | mfu: 39.5% | epoch: 1 | remaining: 82s    
step 00681 (72.5%) | loss: 2.904749 | lrm: 0.55 | dt: 322ms | tok/sec: 1,626,266 | mfu: 39.3% | epoch: 1 | remaining: 82s    
step 00682 (72.6%) | loss: 2.904015 | lrm: 0.55 | dt: 327ms | tok/sec: 1,601,226 | mfu: 38.7% | epoch: 1 | remaining: 82s    
step 00683 (72.8%) | loss: 2.911087 | lrm: 0.54 | dt: 325ms | tok/sec: 1,612,210 | mfu: 39.0% | epoch: 1 | remaining: 81s    
step 00684 (72.9%) | loss: 2.907576 | lrm: 0.54 | dt: 324ms | tok/sec: 1,618,907 | mfu: 39.1% | epoch: 1 | remaining: 81s    
step 00685 (73.0%) | loss: 2.912036 | lrm: 0.54 | dt: 322ms | tok/sec: 1,626,863 | mfu: 39.3% | epoch: 1 | remaining: 81s    
step 00686 (73.1%) | loss: 2.911680 | lrm: 0.54 | dt: 324ms | tok/sec: 1,616,697 | mfu: 39.1% | epoch: 1 | remaining: 80s    
step 00687 (73.2%) | loss: 2.912721 | lrm: 0.54 | dt: 325ms | tok/sec: 1,610,732 | mfu: 38.9% | epoch: 1 | remaining: 80s    
step 00688 (73.3%) | loss: 2.912193 | lrm: 0.53 | dt: 327ms | tok/sec: 1,604,711 | mfu: 38.8% | epoch: 1 | remaining: 80s    
step 00689 (73.4%) | loss: 2.913742 | lrm: 0.53 | dt: 321ms | tok/sec: 1,633,428 | mfu: 39.5% | epoch: 1 | remaining: 79s    
step 00690 (73.5%) | loss: 2.910455 | lrm: 0.53 | dt: 322ms | tok/sec: 1,627,417 | mfu: 39.3% | epoch: 1 | remaining: 79s    
step 00691 (73.6%) | loss: 2.911735 | lrm: 0.53 | dt: 324ms | tok/sec: 1,619,977 | mfu: 39.1% | epoch: 1 | remaining: 79s    
step 00692 (73.7%) | loss: 2.910605 | lrm: 0.53 | dt: 324ms | tok/sec: 1,618,454 | mfu: 39.1% | epoch: 1 | remaining: 78s    
step 00693 (73.8%) | loss: 2.907979 | lrm: 0.52 | dt: 392ms | tok/sec: 1,337,060 | mfu: 32.3% | epoch: 1 | remaining: 78s    
step 00694 (74.0%) | loss: 2.911129 | lrm: 0.52 | dt: 315ms | tok/sec: 1,662,159 | mfu: 40.2% | epoch: 1 | remaining: 78s    
step 00695 (74.1%) | loss: 2.909500 | lrm: 0.52 | dt: 317ms | tok/sec: 1,656,112 | mfu: 40.0% | epoch: 1 | remaining: 77s    
step 00696 (74.2%) | loss: 2.907262 | lrm: 0.52 | dt: 342ms | tok/sec: 1,530,972 | mfu: 37.0% | epoch: 1 | remaining: 77s    
step 00697 (74.3%) | loss: 2.907725 | lrm: 0.51 | dt: 318ms | tok/sec: 1,646,217 | mfu: 39.8% | epoch: 1 | remaining: 77s    
step 00698 (74.4%) | loss: 2.906857 | lrm: 0.51 | dt: 316ms | tok/sec: 1,657,396 | mfu: 40.0% | epoch: 1 | remaining: 76s    
step 00699 (74.5%) | loss: 2.905471 | lrm: 0.51 | dt: 336ms | tok/sec: 1,559,269 | mfu: 37.7% | epoch: 1 | remaining: 76s    
step 00700 (74.6%) | loss: 2.904300 | lrm: 0.51 | dt: 323ms | tok/sec: 1,621,657 | mfu: 39.2% | epoch: 1 | remaining: 76s    
step 00701 (74.7%) | loss: 2.905886 | lrm: 0.51 | dt: 320ms | tok/sec: 1,640,725 | mfu: 39.6% | epoch: 1 | remaining: 76s    
step 00702 (74.8%) | loss: 2.904000 | lrm: 0.50 | dt: 329ms | tok/sec: 1,595,077 | mfu: 38.5% | epoch: 1 | remaining: 75s    
step 00703 (74.9%) | loss: 2.908703 | lrm: 0.50 | dt: 324ms | tok/sec: 1,617,724 | mfu: 39.1% | epoch: 1 | remaining: 75s    
step 00704 (75.0%) | loss: 2.905214 | lrm: 0.50 | dt: 319ms | tok/sec: 1,645,637 | mfu: 39.8% | epoch: 1 | remaining: 75s    
step 00705 (75.2%) | loss: 2.901741 | lrm: 0.50 | dt: 327ms | tok/sec: 1,604,717 | mfu: 38.8% | epoch: 1 | remaining: 74s    
step 00706 (75.3%) | loss: 2.899163 | lrm: 0.49 | dt: 327ms | tok/sec: 1,605,581 | mfu: 38.8% | epoch: 1 | remaining: 74s    
step 00707 (75.4%) | loss: 2.894710 | lrm: 0.49 | dt: 323ms | tok/sec: 1,623,200 | mfu: 39.2% | epoch: 1 | remaining: 74s    
step 00708 (75.5%) | loss: 2.895485 | lrm: 0.49 | dt: 326ms | tok/sec: 1,608,336 | mfu: 38.9% | epoch: 1 | remaining: 73s    
step 00709 (75.6%) | loss: 2.895482 | lrm: 0.49 | dt: 326ms | tok/sec: 1,606,249 | mfu: 38.8% | epoch: 1 | remaining: 73s    
step 00710 (75.7%) | loss: 2.892194 | lrm: 0.49 | dt: 321ms | tok/sec: 1,633,573 | mfu: 39.5% | epoch: 1 | remaining: 73s    
step 00711 (75.8%) | loss: 2.890916 | lrm: 0.48 | dt: 325ms | tok/sec: 1,611,442 | mfu: 38.9% | epoch: 1 | remaining: 72s    
step 00712 (75.9%) | loss: 2.893384 | lrm: 0.48 | dt: 325ms | tok/sec: 1,615,218 | mfu: 39.0% | epoch: 1 | remaining: 72s    
step 00713 (76.0%) | loss: 2.892803 | lrm: 0.48 | dt: 321ms | tok/sec: 1,633,117 | mfu: 39.5% | epoch: 1 | remaining: 72s    
step 00714 (76.1%) | loss: 2.891314 | lrm: 0.48 | dt: 323ms | tok/sec: 1,625,386 | mfu: 39.3% | epoch: 1 | remaining: 71s    
step 00715 (76.2%) | loss: 2.888311 | lrm: 0.48 | dt: 322ms | tok/sec: 1,625,987 | mfu: 39.3% | epoch: 1 | remaining: 71s    
step 00716 (76.3%) | loss: 2.885088 | lrm: 0.47 | dt: 326ms | tok/sec: 1,608,623 | mfu: 38.9% | epoch: 1 | remaining: 71s    
step 00717 (76.4%) | loss: 2.886288 | lrm: 0.47 | dt: 324ms | tok/sec: 1,615,783 | mfu: 39.0% | epoch: 1 | remaining: 70s    
step 00718 (76.6%) | loss: 2.881625 | lrm: 0.47 | dt: 325ms | tok/sec: 1,615,046 | mfu: 39.0% | epoch: 1 | remaining: 70s    
step 00719 (76.7%) | loss: 2.883933 | lrm: 0.47 | dt: 325ms | tok/sec: 1,614,089 | mfu: 39.0% | epoch: 1 | remaining: 70s    
step 00720 (76.8%) | loss: 2.882838 | lrm: 0.46 | dt: 326ms | tok/sec: 1,607,419 | mfu: 38.8% | epoch: 1 | remaining: 69s    
step 00721 (76.9%) | loss: 2.881823 | lrm: 0.46 | dt: 323ms | tok/sec: 1,620,804 | mfu: 39.2% | epoch: 1 | remaining: 69s    
step 00722 (77.0%) | loss: 2.881367 | lrm: 0.46 | dt: 320ms | tok/sec: 1,638,931 | mfu: 39.6% | epoch: 1 | remaining: 69s    
step 00723 (77.1%) | loss: 2.880031 | lrm: 0.46 | dt: 322ms | tok/sec: 1,628,133 | mfu: 39.3% | epoch: 1 | remaining: 68s    
step 00724 (77.2%) | loss: 2.876259 | lrm: 0.46 | dt: 325ms | tok/sec: 1,613,219 | mfu: 39.0% | epoch: 1 | remaining: 68s    
step 00725 (77.3%) | loss: 2.879027 | lrm: 0.45 | dt: 322ms | tok/sec: 1,629,297 | mfu: 39.4% | epoch: 1 | remaining: 68s    
step 00726 (77.4%) | loss: 2.879233 | lrm: 0.45 | dt: 325ms | tok/sec: 1,611,422 | mfu: 38.9% | epoch: 1 | remaining: 67s    
step 00727 (77.5%) | loss: 2.879254 | lrm: 0.45 | dt: 326ms | tok/sec: 1,609,525 | mfu: 38.9% | epoch: 1 | remaining: 67s    
step 00728 (77.6%) | loss: 2.879255 | lrm: 0.45 | dt: 325ms | tok/sec: 1,615,550 | mfu: 39.0% | epoch: 1 | remaining: 67s    
step 00729 (77.7%) | loss: 2.880684 | lrm: 0.45 | dt: 323ms | tok/sec: 1,621,436 | mfu: 39.2% | epoch: 1 | remaining: 66s    
step 00730 (77.9%) | loss: 2.877859 | lrm: 0.44 | dt: 324ms | tok/sec: 1,616,859 | mfu: 39.1% | epoch: 1 | remaining: 66s    
step 00731 (78.0%) | loss: 2.871375 | lrm: 0.44 | dt: 321ms | tok/sec: 1,630,828 | mfu: 39.4% | epoch: 1 | remaining: 66s    
step 00732 (78.1%) | loss: 2.873104 | lrm: 0.44 | dt: 323ms | tok/sec: 1,624,192 | mfu: 39.2% | epoch: 1 | remaining: 65s    
step 00733 (78.2%) | loss: 2.872914 | lrm: 0.44 | dt: 324ms | tok/sec: 1,616,429 | mfu: 39.1% | epoch: 1 | remaining: 65s    
step 00734 (78.3%) | loss: 2.872727 | lrm: 0.43 | dt: 321ms | tok/sec: 1,630,813 | mfu: 39.4% | epoch: 1 | remaining: 65s    
step 00735 (78.4%) | loss: 2.870155 | lrm: 0.43 | dt: 325ms | tok/sec: 1,611,407 | mfu: 38.9% | epoch: 1 | remaining: 65s    
step 00736 (78.5%) | loss: 2.871670 | lrm: 0.43 | dt: 327ms | tok/sec: 1,605,017 | mfu: 38.8% | epoch: 1 | remaining: 64s    
step 00737 (78.6%) | loss: 2.870141 | lrm: 0.43 | dt: 324ms | tok/sec: 1,618,620 | mfu: 39.1% | epoch: 1 | remaining: 64s    
step 00738 (78.7%) | loss: 2.870356 | lrm: 0.43 | dt: 324ms | tok/sec: 1,619,879 | mfu: 39.1% | epoch: 1 | remaining: 64s    
step 00739 (78.8%) | loss: 2.871077 | lrm: 0.42 | dt: 322ms | tok/sec: 1,625,883 | mfu: 39.3% | epoch: 1 | remaining: 63s    
step 00740 (78.9%) | loss: 2.874352 | lrm: 0.42 | dt: 325ms | tok/sec: 1,612,714 | mfu: 39.0% | epoch: 1 | remaining: 63s    
step 00741 (79.0%) | loss: 2.877207 | lrm: 0.42 | dt: 326ms | tok/sec: 1,606,771 | mfu: 38.8% | epoch: 1 | remaining: 63s    
step 00742 (79.1%) | loss: 2.872009 | lrm: 0.42 | dt: 326ms | tok/sec: 1,609,725 | mfu: 38.9% | epoch: 1 | remaining: 62s    
step 00743 (79.3%) | loss: 2.870111 | lrm: 0.41 | dt: 325ms | tok/sec: 1,615,415 | mfu: 39.0% | epoch: 1 | remaining: 62s    
step 00744 (79.4%) | loss: 2.868373 | lrm: 0.41 | dt: 326ms | tok/sec: 1,609,368 | mfu: 38.9% | epoch: 1 | remaining: 62s    
step 00745 (79.5%) | loss: 2.866118 | lrm: 0.41 | dt: 326ms | tok/sec: 1,608,883 | mfu: 38.9% | epoch: 1 | remaining: 61s    
step 00746 (79.6%) | loss: 2.863494 | lrm: 0.41 | dt: 324ms | tok/sec: 1,620,433 | mfu: 39.2% | epoch: 1 | remaining: 61s    
step 00747 (79.7%) | loss: 2.865989 | lrm: 0.41 | dt: 324ms | tok/sec: 1,617,389 | mfu: 39.1% | epoch: 1 | remaining: 61s    
step 00748 (79.8%) | loss: 2.869580 | lrm: 0.40 | dt: 322ms | tok/sec: 1,628,305 | mfu: 39.3% | epoch: 1 | remaining: 60s    
step 00749 (79.9%) | loss: 2.868207 | lrm: 0.40 | dt: 326ms | tok/sec: 1,607,248 | mfu: 38.8% | epoch: 1 | remaining: 60s    
step 00750 (80.0%) | loss: 2.869051 | lrm: 0.40 | dt: 322ms | tok/sec: 1,626,506 | mfu: 39.3% | epoch: 1 | remaining: 60s    
step 00751 (80.1%) | loss: 2.870628 | lrm: 0.40 | dt: 322ms | tok/sec: 1,628,160 | mfu: 39.3% | epoch: 1 | remaining: 59s    
step 00752 (80.2%) | loss: 2.866544 | lrm: 0.40 | dt: 326ms | tok/sec: 1,609,484 | mfu: 38.9% | epoch: 1 | remaining: 59s    
step 00753 (80.3%) | loss: 2.867173 | lrm: 0.39 | dt: 325ms | tok/sec: 1,612,757 | mfu: 39.0% | epoch: 1 | remaining: 59s    
step 00754 (80.4%) | loss: 2.864345 | lrm: 0.39 | dt: 324ms | tok/sec: 1,615,880 | mfu: 39.0% | epoch: 1 | remaining: 58s    
step 00755 (80.6%) | loss: 2.860600 | lrm: 0.39 | dt: 325ms | tok/sec: 1,610,864 | mfu: 38.9% | epoch: 1 | remaining: 58s    
step 00756 (80.7%) | loss: 2.859796 | lrm: 0.39 | dt: 324ms | tok/sec: 1,618,486 | mfu: 39.1% | epoch: 1 | remaining: 58s    
step 00757 (80.8%) | loss: 2.859912 | lrm: 0.38 | dt: 323ms | tok/sec: 1,624,848 | mfu: 39.3% | epoch: 1 | remaining: 57s    
step 00758 (80.9%) | loss: 2.856875 | lrm: 0.38 | dt: 328ms | tok/sec: 1,597,783 | mfu: 38.6% | epoch: 1 | remaining: 57s    
step 00759 (81.0%) | loss: 2.853395 | lrm: 0.38 | dt: 322ms | tok/sec: 1,626,279 | mfu: 39.3% | epoch: 1 | remaining: 57s    
step 00760 (81.1%) | loss: 2.854526 | lrm: 0.38 | dt: 323ms | tok/sec: 1,623,360 | mfu: 39.2% | epoch: 1 | remaining: 56s    
step 00761 (81.2%) | loss: 2.854690 | lrm: 0.38 | dt: 322ms | tok/sec: 1,630,367 | mfu: 39.4% | epoch: 1 | remaining: 56s    
step 00762 (81.3%) | loss: 2.863617 | lrm: 0.37 | dt: 324ms | tok/sec: 1,618,115 | mfu: 39.1% | epoch: 1 | remaining: 56s    
step 00763 (81.4%) | loss: 2.862692 | lrm: 0.37 | dt: 322ms | tok/sec: 1,627,634 | mfu: 39.3% | epoch: 1 | remaining: 55s    
step 00764 (81.5%) | loss: 2.860833 | lrm: 0.37 | dt: 326ms | tok/sec: 1,610,232 | mfu: 38.9% | epoch: 1 | remaining: 55s    
step 00765 (81.6%) | loss: 2.858906 | lrm: 0.37 | dt: 325ms | tok/sec: 1,614,148 | mfu: 39.0% | epoch: 1 | remaining: 55s    
step 00766 (81.7%) | loss: 2.865923 | lrm: 0.37 | dt: 322ms | tok/sec: 1,628,452 | mfu: 39.3% | epoch: 1 | remaining: 54s    
